Unnamed: 0,Absorption/nm,Emission/nm,PLQY,SMILES,solvent,Reference(doi),Et30,SP,SdP,SA,SB,"Test method of Quantum Yield (0= measured by relative method/not mention in origin paper, 1= absolute QY)",Unnamed: 13
3240,457.0,549.0,0.001,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3241,498.0,580.0,0.006,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3242,496.0,616.0,0.02,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3243,510.0,613.0,0.02,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3244,496.0,639.0,0.02,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,Acetone,10.1021/acs.joc.9b01120,42.2,0.651,0.907,0.0,0.475,1.0,
3245,512.0,654.0,0.03,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,DMSO,10.1021/acs.joc.9b01120,45.1,0.83,1.0,0.072,0.647,1.0,
3246,499.0,573.0,0.001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3247,504.0,637.0,0.001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3248,489.0,730.0,0.001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3249,506.0,757.0,0.001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3250,461.0,551.0,0.004,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3251,462.0,593.0,0.022000000000000002,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3252,447.0,662.0,0.011000000000000001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3253,457.0,694.0,0.025,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3254,448.0,713.0,0.001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,Acetone,10.1021/acs.joc.9b01120,42.2,0.651,0.907,0.0,0.475,1.0,
3255,455.0,710.0,0.005,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,DMSO,10.1021/acs.joc.9b01120,45.1,0.83,1.0,0.072,0.647,1.0,
3256,504.0,607.0,0.11,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3257,504.0,651.0,0.4,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3258,486.0,714.0,0.006,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3259,509.0,721.0,0.004,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3260,479.0,720.0,0.001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,Acetone,10.1021/acs.joc.9b01120,42.2,0.651,0.907,0.0,0.475,1.0,
3261,487.0,736.0,0.001,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,DMSO,10.1021/acs.joc.9b01120,45.1,0.83,1.0,0.072,0.647,1.0,
3262,520.0,592.0,0.004,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3263,541.0,650.0,0.02,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3264,541.0,721.0,0.02,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3265,563.0,738.0,0.02,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3266,545.0,741.0,0.003,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,Acetone,10.1021/acs.joc.9b01120,42.2,0.651,0.907,0.0,0.475,1.0,
3267,566.0,750.0,0.002,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,DMSO,10.1021/acs.joc.9b01120,45.1,0.83,1.0,0.072,0.647,1.0,
3268,486.0,550.0,0.11,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3269,486.0,610.0,0.36,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3270,491.0,660.0,0.07,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3271,503.0,680.0,0.05,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3272,497.0,705.0,0.16,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,Acetone,10.1021/acs.joc.9b01120,42.2,0.651,0.907,0.0,0.475,1.0,
3273,511.0,716.0,0.1,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,DMSO,10.1021/acs.joc.9b01120,45.1,0.83,1.0,0.072,0.647,1.0,
3274,534.0,588.0,0.006999999999999999,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3275,544.0,650.0,0.04,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3276,538.0,717.0,0.01,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3277,565.0,746.0,0.01,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3278,537.0,625.0,0.04,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3279,534.0,713.0,0.64,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3280,534.0,806.0,0.02,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3281,560.0,850.0,0.03,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3282,490.0,568.0,0.09,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3283,486.0,641.0,0.2,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3284,490.0,734.0,0.12,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3285,504.0,763.0,0.22,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3286,487.0,796.0,0.07,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,Acetone,10.1021/acs.joc.9b01120,42.2,0.651,0.907,0.0,0.475,1.0,
3287,498.0,815.0,0.04,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,DMSO,10.1021/acs.joc.9b01120,45.1,0.83,1.0,0.072,0.647,1.0,
3288,544.0,624.0,0.24,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,Cyclohexane,10.1021/acs.joc.9b01120,30.9,0.683,0.0,0.0,0.073,1.0,
3289,547.0,724.0,0.26,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,toluene,10.1021/acs.joc.9b01120,33.9,0.782,0.284,0.0,0.128,1.0,
3290,534.0,815.0,0.017,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,THF,10.1021/acs.joc.9b01120,37.4,0.714,0.634,0.0,0.591,1.0,
3291,565.0,833.0,0.06,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,CH2Cl2,10.1021/acs.joc.9b01120,40.7,0.761,0.769,0.04,0.178,1.0,
3292,369.0,496.0,0.16,O=C(C1=CC(CC)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,MeCN ,10.1021/acs.orglett.5b01417,45.6,0.645,0.974,0.044,0.286,1.0,
3293,364.0,481.0,0.3,O=C(C1=CC(CC)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,cyclohexane,10.1021/acs.orglett.5b01417,30.9,0.683,0.0,0.0,0.073,1.0,
3294,380.0,468.0,0.08,O=C(C1=CC(C)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,MeCN ,10.1021/acs.orglett.5b01417,45.6,0.645,0.974,0.044,0.286,1.0,
3295,364.0,479.0,0.27,O=C(C1=CC(C)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,cyclohexane,10.1021/acs.orglett.5b01417,30.9,0.683,0.0,0.0,0.073,1.0,
3296,431.0,455.0,0.009,CCCCCCCCOC1=CC=C(N(C2=CC=CC=C2)N=C3C4=CC=C(/C=C(C#N)/C#N)C=C4)C3=C1,methylcyclohexane,10.1002/ajoc.201800413,30.9,0.675,0.0,0.0,0.069,0.0,
3297,415.0,515.0,0.31,CCCCCCCCOC1=CC=C(N(C2=CC=CC=C2)N=C3C4=CC=C(/C=C(C#N)/C#N)C=C4)C3=C1,Toluene,10.1002/ajoc.201800413,33.9,0.782,0.284,0.0,0.128,0.0,
3298,423.0,566.0,0.42,CCCCCCCCOC1=CC=C(N(C2=CC=CC=C2)N=C3C4=CC=C(/C=C(C#N)/C#N)C=C4)C3=C1,CHCl3,10.1002/ajoc.201800413,39.1,0.783,0.614,0.047,0.071,0.0,
3299,412.0,578.0,0.43,CCCCCCCCOC1=CC=C(N(C2=CC=CC=C2)N=C3C4=CC=C(/C=C(C#N)/C#N)C=C4)C3=C1,THF,10.1002/ajoc.201800413,37.4,0.714,0.634,0.0,0.591,0.0,
3300,419.0,594.0,0.36,CCCCCCCCOC1=CC=C(N(C2=CC=CC=C2)N=C3C4=CC=C(/C=C(C#N)/C#N)C=C4)C3=C1,CH2Cl2,10.1002/ajoc.201800413,40.7,0.761,0.769,0.04,0.178,0.0,
3301,406.0,631.0,0.03,CCCCCCCCOC1=CC=C(N(C2=CC=CC=C2)N=C3C4=CC=C(/C=C(C#N)/C#N)C=C4)C3=C1,Acetone,10.1002/ajoc.201800413,42.2,0.651,0.907,0.0,0.475,0.0,
3302,460.0,475.0,0.54,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N(CN5C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C5C(OCC)=O)C6=C4C3=CC=C2C(N(C)C)=O,toluene,10.1002/chem.201801199,33.9,0.782,0.284,0.0,0.128,1.0,
3303,460.0,480.0,0.44,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N(CN5C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C5C(OCC)=O)C6=C4C3=CC=C2C(N(C)C)=O,CH2Cl2,10.1002/chem.201801199,40.7,0.761,0.769,0.04,0.178,1.0,
3304,460.0,520.0,0.47,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N(CN5C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C5C(OCC)=O)C6=C4C3=CC=C2C(N(C)C)=O,MeOH,10.1002/chem.201801199,55.4,0.608,0.904,0.605,0.545,1.0,
3305,435.0,470.0,0.32,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CC5)=C4C3=CC=C2C(N(C)C)=O,toluene,10.1002/chem.201801199,33.9,0.782,0.284,0.0,0.128,1.0,
3306,435.0,500.0,0.17,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CC5)=C4C3=CC=C2C(N(C)C)=O,CH2Cl2,10.1002/chem.201801199,40.7,0.761,0.769,0.04,0.178,1.0,
3307,435.0,520.0,0.22,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CC5)=C4C3=CC=C2C(N(C)C)=O,MeOH,10.1002/chem.201801199,55.4,0.608,0.904,0.605,0.545,1.0,
3308,431.0,456.0,0.29,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CCC5)=C4C3=CC=C2C(N(C)C)=O,toluene,10.1002/chem.201801199,33.9,0.782,0.284,0.0,0.128,1.0,
3309,431.0,480.0,0.22,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CCC5)=C4C3=CC=C2C(N(C)C)=O,CH2Cl2,10.1002/chem.201801199,40.7,0.761,0.769,0.04,0.178,1.0,
3310,431.0,500.0,0.19,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CCC5)=C4C3=CC=C2C(N(C)C)=O,MeOH,10.1002/chem.201801199,55.4,0.608,0.904,0.605,0.545,1.0,
3311,527.0,540.0,0.69,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N(CN7C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C7C(OCC)=O)C8=C6C5=CC=C4C1=O,toluene,10.1002/chem.201801199,33.9,0.782,0.284,0.0,0.128,1.0,
3312,527.0,565.0,0.68,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N(CN7C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C7C(OCC)=O)C8=C6C5=CC=C4C1=O,CH2Cl2,10.1002/chem.201801199,40.7,0.761,0.769,0.04,0.178,1.0,
3313,527.0,615.0,,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N(CN7C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C7C(OCC)=O)C8=C6C5=CC=C4C1=O,MeOH,10.1002/chem.201801199,55.4,0.608,0.904,0.605,0.545,1.0,
3314,512.0,540.0,0.33,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CC7)=C6C5=CC=C4C1=O,toluene,10.1002/chem.201801199,33.9,0.782,0.284,0.0,0.128,1.0,
3315,512.0,565.0,0.44,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CC7)=C6C5=CC=C4C1=O,CH2Cl2,10.1002/chem.201801199,40.7,0.761,0.769,0.04,0.178,1.0,
3316,512.0,635.0,0.37,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CC7)=C6C5=CC=C4C1=O,MeOH,10.1002/chem.201801199,55.4,0.608,0.904,0.605,0.545,1.0,
3317,489.0,520.0,0.33,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CCC7)=C6C5=CC=C4C1=O,toluene,10.1002/chem.201801199,33.9,0.782,0.284,0.0,0.128,1.0,
3318,489.0,560.0,0.28,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CCC7)=C6C5=CC=C4C1=O,CH2Cl2,10.1002/chem.201801199,40.7,0.761,0.769,0.04,0.178,1.0,
3319,489.0,620.0,0.31,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CCC7)=C6C5=CC=C4C1=O,MeOH,10.1002/chem.201801199,55.4,0.608,0.904,0.605,0.545,1.0,
3320,443.0,488.0,,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C(N4)C(C=C5B4C6=C(C=CC(N(C7=CC=CC=C7)C8=CC=CC=C8)=C6)C(C9=CC=CC=C9)=C5C%10=CC=CC=C%10)=C1,hexane,10.1002/anie.201903418,31.0,0.616,0.0,0.0,0.056,1.0,
3321,443.0,510.0,,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C(N4)C(C=C5B4C6=C(C=CC(N(C7=CC=CC=C7)C8=CC=CC=C8)=C6)C(C9=CC=CC=C9)=C5C%10=CC=CC=C%10)=C1,Toluene,10.1002/anie.201903418,33.9,0.782,0.284,0.0,0.128,1.0,
3322,498.0,507.5,0.93,F[B-]([N+]1=CC=CC1=C2)(F)N3C2=CC=C3,ethyl acetate,book,38.1,0.656,0.603,0.0,0.542,0.0,
3323,406.0,444.0,1.0,F[B-](N1C2=CC=C1)(F)N3C(C2=[NH2+])=CC=C3,ethyl acetate,book,38.1,0.656,0.603,0.0,0.542,0.0,
3324,406.0,444.0,1.0,F[B-]([N+]1=CC=CC1=C2N)(F)N3C2=CC=C3,ethyl acetate,book,38.1,0.656,0.603,0.0,0.542,0.0,
